event_id,channel_idx,dist_deg,p_max_amp,s_max_amp,depth_km
ak0237eejw69_TERRA.h5,2020,2.9512159090298318,1.5203374974656938,0.1541198282526136,31.4
ak0237eejw69_TERRA.h5,2040,2.9529137148020292,1.8476725704198502,0.20146077390956704,31.4
ak0237eejw69_TERRA.h5,2060,2.95461154323444,1.3762520554101376,0.21505885600851038,31.4
ak0237eejw69_TERRA.h5,2080,2.9563093944279877,2.1459646589664287,0.20975255720662636,31.4
ak0237eejw69_TERRA.h5,2100,2.958007268715492,1.5412861815965655,0.2744185614288616,31.4
ak0237eejw69_TERRA.h5,2120,2.9597051655546114,3.2616452243877574,0.2904039127474865,31.4
ak0237eejw69_TERRA.h5,2140,2.9614030846088113,2.292479758705969,0.14949929307381957,31.4
ak0237eejw69_TERRA.h5,2160,2.9631010270180216,2.1015583179291757,0.13281320052649764,31.4
ak0237eejw69_TERRA.h5,2180,2.964798991570442,2.0172102319942535,0.24201087963159093,31.4
ak0237eejw69_TERRA.h5,2200,2.9664969785307638,2.677991491853986,0.2084693986357387,31.4
ak0237eejw69_TERRA.h5,2220,2.968194988369729,2.662141052206084,0.25182397288978525,31.4
ak0237eejw69_TERRA.h5,2240,2.9698930205453173,1.4550897235295486,0.2149819243246254,31.4
ak0237eejw69_TERRA.h5,2260,2.9715910750905823,2.0303228526602464,0.1965520595008776,31.4
ak0237eejw69_TERRA.h5,2280,2.973289152270767,1.8762391208124176,0.204642498836487,31.4
ak0237eejw69_TERRA.h5,2300,2.9749872513805187,1.5651504039453603,0.19273062508424926,31.4
ak0237eejw69_TERRA.h5,2320,2.976685373123137,1.7830056228718891,0.177040197951603,31.4
ak0237eejw69_TERRA.h5,2340,2.9783835170255366,1.6630508346881814,0.14951582982805012,31.4
ak0237eejw69_TERRA.h5,2360,2.980081683421999,1.648953387880482,0.22503577134246847,31.4
ak0237eejw69_TERRA.h5,2380,2.981779871607256,1.476116939986366,0.13296901091878074,31.4
ak0237eejw69_TERRA.h5,2400,2.9834780822165996,2.296478250790371,0.4856468552179091,31.4
ak0237eejw69_TERRA.h5,2420,2.9851763152151998,2.6269988569928158,0.19805782575779893,31.4
ak0237eejw69_TERRA.h5,2440,2.9868745698293604,1.985022491416219,0.1621034363817002,31.4
ak0237eejw69_TERRA.h5,2460,2.988572846763281,1.2653338273857029,0.12469348997348481,31.4
ak0237eejw69_TERRA.h5,2480,2.9902711456128936,2.0731506074012898,0.21654208842783174,31.4
ak0237eejw69_TERRA.h5,2500,2.991969466343609,1.4903932764389825,0.13368173579148906,31.4
ak0237eejw69_TERRA.h5,2520,2.993667809290535,1.7098384071676704,0.24249868617012216,31.4
ak0237eejw69_TERRA.h5,2540,2.99536617404972,1.0361787163239335,0.14236653197904622,31.4
ak0237eejw69_TERRA.h5,2560,2.9970645605183104,1.717460788996252,0.19076450426530978,31.4
ak0237eejw69_TERRA.h5,2580,2.9987629687305852,1.1822329541283398,0.11072264376073487,31.4
ak0237eejw69_TERRA.h5,2600,3.000461399022088,3.379464458060414,0.30068074633487835,31.4
ak0237eejw69_TERRA.h5,2620,3.0021598509205387,2.812393275315587,0.32762105402304637,31.4
ak0237eejw69_TERRA.h5,2640,3.0038583247616977,1.7974328985208163,0.15302682368009796,31.4
ak0237eejw69_TERRA.h5,2660,3.0055568202104497,1.800335814293203,2.53457765407344,31.4
ak0237eejw69_TERRA.h5,2680,3.0072553371644197,0.7399338914479502,0.13022592259021956,31.4
ak0237eejw69_TERRA.h5,2700,3.008953875589836,1.8718242656060102,0.20522158978187663,31.4
ak0237eejw69_TERRA.h5,2720,3.01065243582289,1.3400443523365266,0.13536179055083428,31.4
ak0237eejw69_TERRA.h5,2740,3.0123510174601194,2.1522015219814534,0.1371011137409773,31.4
ak0237eejw69_TERRA.h5,2760,3.014049620906415,2.730154180843345,0.22960954682769308,31.4
ak0237eejw69_TERRA.h5,2780,3.015748245251509,2.2028919032584864,0.3556832040731146,31.4
ak0237eejw69_TERRA.h5,2800,3.017446891640345,1.7179763626251516,0.14320941633160444,31.4
ak0237eejw69_TERRA.h5,2820,3.0191455589297984,0.8394738068518278,0.13518277933740389,31.4
ak0237eejw69_TERRA.h5,2840,3.0208442478265725,0.7021318860362147,0.19013912176879932,31.4
ak0237eejw69_TERRA.h5,2860,3.0225429582290877,1.842167186575532,0.17926979695020473,31.4
ak0237eejw69_TERRA.h5,2880,3.0242416894327433,1.6428960533822572,0.18255089807575428,31.4
ak0237eejw69_TERRA.h5,2900,3.02594044214463,0.8183419533141766,0.15160392183716975,31.4
ak0237eejw69_TERRA.h5,2920,3.02763921626337,0.6070277065801369,0.09087399782211496,31.4
ak0237eejw69_TERRA.h5,2940,3.0293380113861055,1.0354462576418468,0.2638945531403082,31.4
ak0237eejw69_TERRA.h5,2960,3.031036827548528,0.7218147598615892,0.10901388200279809,31.4
ak0237eejw69_TERRA.h5,2980,3.032735665019614,0.47948351743627143,0.11225772334076188,31.4
ak0237eejw69_TERRA.h5,3000,3.0344345233966434,0.5395956024451796,0.16149641763993797,31.4
ak0237eejw69_TERRA.h5,3020,3.0361334030172804,1.086151330215463,0.1311648103670346,31.4
ak0237eejw69_TERRA.h5,3040,3.03783230347889,0.7392324642327082,0.12223207078742612,31.4
ak0237eejw69_TERRA.h5,3060,3.0395312247490547,1.0481065385042656,0.13187082902064579,31.4
ak0237eejw69_TERRA.h5,3080,3.041230167165773,1.4778069141534333,0.23876579654170652,31.4
ak0237eejw69_TERRA.h5,3100,3.042929130326506,0.9531632047972697,0.11910218706929843,31.4
ak0237eejw69_TERRA.h5,3120,3.0446281145694454,1.5109095604503253,0.22668682838633605,31.4
ak0237eejw69_TERRA.h5,3140,3.0463271194237413,0.8791670460409025,0.15524918089583495,31.4
ak0237eejw69_TERRA.h5,3160,3.0480261452962,0.8019039169839385,0.22017900620815348,31.4
ak0237eejw69_TERRA.h5,3180,3.04972519178453,0.9290698923924279,0.14398982435022506,31.4
ak0237eejw69_TERRA.h5,3200,3.0514242587883853,1.6866839740728625,0.19549648121889215,31.4
ak0237eejw69_TERRA.h5,3220,3.0531233466464354,0.9878307843085378,0.15469606544933392,31.4
ak0237eejw69_TERRA.h5,3240,3.054822455395442,0.9449872178329238,0.13969200640988352,31.4
ak0237eejw69_TERRA.h5,3260,3.0565215845648734,0.7848206964794362,0.28935056091994427,31.4
ak0237eejw69_TERRA.h5,3280,3.0582207341915653,1.4646846580759376,0.17653616905461014,31.4
ak0237eejw69_TERRA.h5,3300,3.0599199044776944,1.6201197124599362,0.12044191284096838,31.4
ak0237eejw69_TERRA.h5,3320,3.06161909515815,1.4150783474980457,0.22420139914291656,31.4
ak0237eejw69_TERRA.h5,3340,3.0633183064353053,3.275287294846789,0.18068194818955702,31.4
ak0237eejw69_TERRA.h5,3360,3.0650175384147986,1.7793495582657393,0.15399435035483028,31.4
ak0237eejw69_TERRA.h5,3380,3.066716790557947,1.982470819909759,0.3061627477827477,31.4
ak0237eejw69_TERRA.h5,3400,3.0684160629020054,1.7444082003343624,0.22095084028299747,31.4
ak0237eejw69_TERRA.h5,3420,3.070115355786582,1.706595360751422,0.239866449604958,31.4
ak0237eejw69_TERRA.h5,3440,3.0718146691807497,2.4745941637387987,0.2625449103881602,31.4
ak0237eejw69_TERRA.h5,3460,3.0735140026144223,1.280038330257039,0.24888642020218532,31.4
ak0237eejw69_TERRA.h5,3480,3.075213356125163,1.2555210991723769,0.15871020893138912,31.4
ak0237eejw69_TERRA.h5,3500,3.0769127299845205,0.9073455977967637,0.156741399736017,31.4
ak0237eejw69_TERRA.h5,3520,3.078612124230255,1.0638045848033553,0.14931726616709648,31.4
ak0237eejw69_TERRA.h5,3540,3.080313235969486,0.6285847113688151,0.11548880729266166,31.4
ak0237eejw69_TERRA.h5,3560,3.082023351485764,5.024499871463057,0.3809758364026258,31.4
ak0237eejw69_TERRA.h5,3580,3.083733475982641,6.525572004573098,0.4642999830642615,31.4
ak0237eejw69_TERRA.h5,3600,3.0854436091411324,3.6062691771738344,0.4648883991097101,31.4
ak0237eejw69_TERRA.h5,3620,3.087155035804827,0.7963074945760719,0.17010761304782385,31.4
